date,prec,tmin,tmax,tmean,dewmean,sst
2018-09-14,3.3431,14.4553,24.3732,19.0463,13.8042,17.5816
2018-09-15,8.1337,15.0465,23.0171,18.4495,14.3002,17.5024
2018-09-16,5.1362,14.5583,24.2591,18.4724,14.3245,17.4833
2018-09-17,3.2789,14.6354,24.982,19.1818,13.9179,17.4846
2018-09-18,5.0123,14.3993,24.4848,18.9857,13.3087,17.4123
2018-09-19,1.9186,13.8281,25.7713,19.3091,12.9824,17.3856
2018-09-20,2.924,14.5939,25.2985,19.589,13.2951,17.4902
2018-09-21,4.4464,14.2796,24.846,19.0125,13.2947,17.6412
2018-09-22,3.7575,14.6453,24.4062,18.9796,13.7376,17.7437
2018-09-23,3.7155,14.7443,24.3659,19.0174,14.2012,17.7127
2018-09-24,3.357,15.12,25.1152,19.2758,14.6025,17.5951
2018-09-25,3.1735,14.4969,24.844,19.1752,13.9916,17.6146
2018-09-26,3.6748,14.7799,24.7644,19.1254,13.8372,17.6354
2018-09-27,2.6375,14.7996,25.8658,19.4538,13.7183,17.6468
2018-09-28,3.8524,15.1137,24.0053,19.124,14.2343,17.5831
2018-09-29,6.7238,14.7265,25.1992,19.2473,14.2271,17.4671
2018-09-30,3.1052,14.6943,26.2101,19.7068,13.8591,17.3532
2018-10-01,4.1855,15.1867,24.9886,19.5581,13.8989,17.3019
2018-10-02,6.2079,15.8776,24.624,19.5484,14.3885,17.2319
2018-10-03,4.575,15.722,24.3504,19.3265,14.6268,17.3543
2018-10-04,8.1055,15.8979,23.1284,18.9693,15.0662,17.4295
2018-10-05,10.7044,15.5803,22.2211,18.3379,15.0465,17.5984
2018-10-06,4.7798,15.1908,23.6357,18.6445,15.3997,17.7501
2018-10-07,3.1517,15.6544,24.6149,19.4387,15.4925,17.8975
2018-10-08,4.1445,15.2689,24.6091,19.4529,15.144,18.1613
2018-10-09,5.897,15.271,25.0062,19.5487,15.0954,18.3289
2018-10-10,6.6992,15.4267,24.0417,19.1275,14.9936,18.1882
2018-10-11,9.1255,15.7194,23.4214,18.9235,15.3337,18.2209
2018-10-12,10.2355,15.2393,22.5401,18.3892,15.0609,18.2056
2018-10-13,7.3398,15.2545,22.4102,18.1741,15.3448,18.1882
2018-10-14,7.3,15.3326,22.5302,18.2987,15.4606,18.0597
2018-10-15,3.6064,15.4115,24.0335,18.8593,15.5377,18.0098
2018-10-16,3.5621,15.6702,24.9107,19.6912,15.8241,17.9731
2018-10-17,3.8204,15.4633,25.7342,19.8418,15.6385,18.0424
2018-10-18,4.0911,15.5384,25.7862,19.9647,15.6174,18.0833
2018-10-19,3.5019,15.936,25.6857,19.9676,15.5268,18.0832
2018-10-20,7.7186,15.9306,24.2407,19.2445,15.6955,18.0001
2018-10-21,7.9921,15.8016,22.8601,18.6553,15.5809,17.5381
2018-10-22,4.1863,15.6003,24.4442,19.13,15.471,17.2091
2018-10-23,6.2084,15.8128,24.0869,19.253,15.543,17.2122
2018-10-24,8.613,15.7913,22.6926,18.7437,15.2853,17.2485
2018-10-25,11.6138,15.5231,22.6441,18.4594,15.2407,17.2487
2018-10-26,9.3734,15.1743,22.9641,18.6122,14.8301,17.3336
2018-10-27,7.9922,15.6345,23.3827,18.9096,15.3163,17.417
2018-10-28,3.0491,15.9869,25.5735,20.0103,15.1767,17.4292
2018-10-29,5.5504,15.8638,25.0995,19.9322,15.0404,17.4928
2018-10-30,8.4508,15.9531,24.1847,19.4188,15.5177,17.6669
2018-10-31,9.092,15.888,23.423,18.9887,15.5185,17.7547
2018-11-01,5.0537,15.8829,23.1186,18.8554,15.3261,17.8901
2018-11-02,3.2641,15.4757,24.576,19.3953,15.5424,18.2069
2018-11-03,3.8861,15.8891,25.2795,19.971,15.3239,18.3692
2018-11-04,4.215,15.9938,25.0806,19.6679,15.3819,18.5904
2018-11-05,7.9375,15.9617,23.6903,19.165,15.7373,18.7539
2018-11-06,7.0821,15.771,23.8301,19.1488,15.4172,18.7616
2018-11-07,8.9771,15.8824,23.3168,19.1191,15.86,18.6698
2018-11-08,8.8823,16.2183,23.1175,18.9539,15.8185,18.5392
2018-11-09,4.5696,16.0926,25.0768,19.9016,15.6333,18.5206
2018-11-10,5.112,16.3759,25.488,20.2079,16.0288,18.7966
2018-11-11,6.7962,16.469,24.5362,19.9302,16.2339,19.0929
2018-11-12,5.9977,16.7483,24.8598,20.0929,16.3426,19.0481
2018-11-13,8.5507,16.5218,24.2212,19.9199,15.8202,18.9455
2018-11-14,8.2301,16.3011,24.2062,19.6148,15.6262,19.0146
2018-11-15,6.6529,16.7333,24.4577,19.906,16.2218,18.9715
2018-11-16,10.8952,16.3333,23.5825,19.4203,15.8555,19.0501
2018-11-17,7.2318,16.1279,24.7151,19.6879,15.4463,18.9663
2018-11-18,6.9452,16.0554,24.8018,19.9074,15.6092,19.015
2018-11-19,12.6651,16.3867,23.813,19.5288,15.8717,19.1043
2018-11-20,14.8257,16.7702,22.6924,19.1665,16.2663,19.1152
2018-11-21,7.039,16.3753,24.7291,19.5868,16.1212,19.1772
2018-11-22,6.1027,16.6758,24.5215,20.0258,15.7891,19.4303
2018-11-23,3.6275,16.012,25.9699,20.4108,15.4196,19.6203
2018-11-24,12.8844,16.3007,23.9215,19.6379,15.2109,19.5077
2018-11-25,11.7788,16.3462,23.3063,19.3766,16.0237,19.5168
2018-11-26,11.9605,16.5449,22.7602,19.1338,15.9639,19.7229
2018-11-27,5.9788,16.242,24.9147,19.5831,15.4804,19.8084
2018-11-28,9.5464,15.5561,24.3125,19.4979,15.1854,19.8139
2018-11-29,6.5049,15.526,25.0264,19.6865,14.6241,19.8857
2018-11-30,6.8833,15.3919,24.3938,19.6082,14.4268,19.7914
2018-12-01,4.5743,15.0955,25.0749,19.7539,13.8883,19.6869
2018-12-02,6.8801,15.0276,25.2184,19.8014,13.9508,19.7544
2018-12-03,7.1714,15.0426,24.4459,19.4015,14.2187,20.0076
2018-12-04,2.4507,14.8837,24.4689,19.3385,13.6457,20.066
2018-12-05,3.2197,14.8267,24.8194,19.381,13.8914,19.9633
2018-12-06,8.3366,15.2157,23.9625,19.0936,14.4826,19.9696
2018-12-07,8.3317,15.6043,23.6754,19.0159,15.1715,19.9875
2018-12-08,8.5645,15.8275,22.2646,18.6653,15.3159,19.9621
2018-12-09,2.5882,15.5359,24.6502,19.491,15.0121,19.9221
2018-12-10,5.2577,15.5997,25.2648,19.9139,15.1818,19.8306
2018-12-11,10.1315,16.1122,23.5919,19.6017,15.4607,19.8317
2018-12-12,6.797,16.2111,24.2754,19.7807,15.5265,19.8064
2018-12-13,5.3524,15.7241,24.1498,19.4959,15.4507,20.1303
2018-12-14,4.682,15.8811,24.6988,19.5031,15.9511,20.4041
2018-12-15,10.8224,16.3399,23.9907,19.4785,16.241,20.5267
2018-12-16,9.8472,16.0187,23.269,18.9905,16.0402,20.5398
2018-12-17,10.9428,16.2817,23.2709,19.1172,16.2448,20.5593
2018-12-18,10.241,16.1052,22.7004,18.8186,16.0995,20.5669
2018-12-19,11.1559,16.1019,23.0231,18.8684,16.3263,20.5429
2018-12-20,12.9694,16.0461,22.6101,18.7103,16.287,20.6428
2018-12-21,8.0303,15.9156,22.9484,18.8697,16.0514,20.6172
2018-12-22,8.71,15.8469,23.3691,18.8485,15.7688,20.5825
2018-12-23,4.4532,15.904,24.5367,19.3136,15.8924,20.5755
2018-12-24,6.2613,16.1396,23.7776,19.3583,15.9978,20.6423
2018-12-25,6.9684,15.8986,23.3496,19.1085,15.9432,20.7086
2018-12-26,7.7615,16.177,23.2666,19.0233,16.2339,20.8577
2018-12-27,6.5975,16.1459,23.6743,19.1999,16.0846,20.8896
2018-12-28,5.6041,16.1785,24.0346,19.3915,16.2336,20.9011
2018-12-29,5.8008,16.0653,23.6743,19.3931,16.0814,20.9787
2018-12-30,5.2633,16.1085,24.219,19.4987,16.0259,20.9516
2018-12-31,5.7854,16.0975,24.5291,19.4868,16.0013,20.9375
2019-01-01,2.9029,16.0388,25.0044,20.0006,16.065,21.0595
2019-01-02,4.7164,16.269,24.0372,19.7382,16.0358,21.0755
2019-01-03,7.5043,16.1539,23.7402,19.4506,16.2223,20.99
2019-01-04,10.4856,16.409,23.4829,19.4344,16.5229,21.2444
2019-01-05,7.2324,16.2801,24.3545,19.5621,16.4895,21.5046
2019-01-06,4.7299,16.4439,25.3039,20.1163,16.2969,21.6916
2019-01-07,6.7507,16.5929,25.2893,20.3216,16.3769,21.9242
2019-01-08,13.6042,16.5329,22.4988,19.1706,16.3113,22.1598
2019-01-09,6.6825,15.9691,24.4546,19.3036,16.1909,22.3519
2019-01-10,10.3455,16.3335,23.8209,19.4348,16.3499,22.2493
2019-01-11,18.9318,16.1482,21.9596,18.5189,16.4124,22.2941
2019-01-12,11.4768,15.5362,22.3693,18.2095,15.9161,22.1118
2019-01-13,8.0216,15.5172,23.4677,18.7764,16.0588,21.8649
2019-01-14,11.911,15.8503,22.6867,18.7811,16.4056,21.4377
2019-01-15,13.0429,16.3027,22.4335,18.7188,16.6531,21.2624
2019-01-16,9.798,16.1973,22.9097,18.8446,16.6026,21.1511
2019-01-17,12.2182,16.3013,22.7151,18.7345,16.4456,21.1167
2019-01-18,11.5274,15.9235,22.6204,18.5936,16.4202,21.1682
2019-01-19,9.0714,15.7249,23.6477,19.0476,16.0786,21.2347
2019-01-20,9.8324,15.9869,23.3992,19.0863,16.4935,21.2674
2019-01-21,11.2202,16.2644,23.7539,19.2292,16.4812,21.2465
2019-01-22,11.9189,16.5549,22.7727,19.1396,16.7116,21.3748
2019-01-23,10.7697,16.6689,23.1931,19.2571,16.8339,21.4123
2019-01-24,8.3865,16.4309,24.4258,19.6316,16.8098,21.5637
2019-01-25,10.0918,16.3822,23.3873,19.3939,16.7768,21.7416
2019-01-26,5.8059,16.718,25.1032,20.094,17.1876,21.9514
2019-01-27,7.4361,16.752,25.6453,20.5,17.3282,22.0559
2019-01-28,11.2248,17.2161,23.4109,19.7809,17.3414,22.2383
2019-01-29,12.4278,16.9378,23.2032,19.428,17.3672,22.6216
2019-01-30,15.5887,16.8007,23.1453,19.252,17.3272,22.8771
2019-01-31,14.208,16.7599,22.4912,19.138,17.1907,22.9904
2019-02-01,11.8912,16.8379,23.4616,19.3718,17.2088,23.0814
2019-02-02,12.9865,16.5421,23.1216,19.2741,17.0625,23.1148
2019-02-03,17.052,16.9055,22.9317,19.161,17.2858,23.0839
2019-02-04,17.472,16.8743,22.4795,19.063,17.2279,23.2134
2019-02-05,13.5585,16.6761,23.3979,19.3414,17.02,23.2771
2019-02-06,10.3573,16.4271,23.7294,19.4669,17.0457,23.383
2019-02-07,12.6722,16.6237,22.7533,19.1822,17.1917,23.5873
2019-02-08,9.8104,16.4713,23.7841,19.302,17.0508,23.7877
2019-02-09,10.6099,16.338,23.5471,19.3724,17.0759,23.7432
2019-02-10,9.7919,16.4853,23.7049,19.4922,17.2138,23.6259
2019-02-11,8.6329,16.5736,23.4239,19.3967,17.0115,23.5898
2019-02-12,10.3493,16.9262,22.6059,19.1597,17.2525,23.3904
2019-02-13,10.9053,16.5384,23.726,19.3729,17.1299,23.3575
2019-02-14,7.1992,16.6134,24.8442,20.1636,17.0449,23.2627
2019-02-15,16.7954,16.8617,23.4659,19.4631,17.4429,22.9275
2019-02-16,9.7383,16.8225,23.9875,19.6685,17.1847,22.3582
2019-02-17,8.5457,16.5272,24.5778,19.7982,16.9605,22.0789
2019-02-18,9.4637,17.0532,24.2097,19.8451,17.2906,21.9974
2019-02-19,10.824,17.0214,23.8466,19.7303,17.3618,22.0436
2019-02-20,10.5331,16.8195,23.6416,19.4645,17.0721,22.2223
2019-02-21,8.8917,16.7934,24.0645,19.577,17.0295,22.1716
2019-02-22,5.5875,16.4606,24.5364,19.8711,16.9279,22.0719
2019-02-23,7.9292,16.5148,24.635,19.8754,17.0713,21.905
2019-02-24,9.2071,16.589,24.3658,19.8492,16.9037,21.8188
2019-02-25,9.4354,16.5031,24.2068,19.7141,16.6747,21.9202
2019-02-26,10.866,16.4146,23.8917,19.4682,16.6302,21.7427
2019-02-27,7.6815,16.5801,23.9643,19.5014,16.5614,21.6644
2019-02-28,12.1535,16.0182,23.1067,18.9694,16.3782,21.64
2019-03-01,11.6204,16.5559,22.554,18.9613,16.7195,21.5894
2019-03-02,8.0823,16.3545,24.0335,19.346,16.7898,21.3398
2019-03-03,5.5454,15.6959,24.875,19.6762,16.568,21.056
2019-03-04,7.2927,16.573,25.1477,19.9102,16.8948,21.0049
2019-03-05,6.4059,16.4316,25.5337,20.0942,17.0734,21.0618
2019-03-06,11.5626,16.802,23.9993,19.6767,17.1645,21.1212
2019-03-07,7.607,16.5133,24.3681,19.7571,17.1182,21.434
2019-03-08,6.6981,16.6362,25.4491,20.2412,17.0001,21.3586
2019-03-09,13.569,16.735,23.7369,19.755,16.9268,21.2863
2019-03-10,17.9614,16.7138,22.5437,19.1032,16.9599,21.0735
2019-03-11,8.4846,16.7056,24.8314,19.7345,17.0643,21.3637
2019-03-12,6.5317,16.8279,24.1339,19.7847,17.0893,21.3348
2019-03-13,12.9659,16.8483,23.378,19.5115,17.1003,21.3025
2019-03-14,11.366,16.4729,23.817,19.4358,16.9832,21.4574
2019-03-15,11.8079,16.7673,23.1977,19.3477,17.1159,21.3671
2019-03-16,6.4268,16.146,24.0013,19.3603,16.7076,21.1328
2019-03-17,6.7692,16.3264,24.3083,19.5904,16.7252,20.9315
2019-03-18,8.7491,16.51,24.5617,19.7255,16.7806,20.7079
2019-03-19,11.4061,16.2887,23.3333,19.0554,16.3483,20.4105
2019-03-20,9.4637,16.0445,22.5842,18.7218,16.2014,20.1736
2019-03-21,8.624,16.2569,24.5247,19.4153,16.6275,20.1141
2019-03-22,11.1473,16.0863,23.0213,18.9759,16.3126,19.9761
2019-03-23,11.7464,16.2444,22.8571,18.916,16.4239,19.8506
2019-03-24,6.5486,16.326,24.5782,19.5178,16.5164,20.0649
2019-03-25,6.4196,16.361,24.9345,19.7895,16.5469,20.0498
2019-03-26,9.2758,16.4012,24.4989,19.6346,16.7457,19.963
2019-03-27,13.3874,16.7714,22.8638,19.163,16.8018,20.1061
2019-03-28,14.5166,16.5619,21.7534,18.6313,16.555,20.306
2019-03-29,6.8545,16.2595,23.1507,19.0805,16.251,20.3199
2019-03-30,7.2684,16.5338,23.6005,19.376,16.5287,20.1635
2019-03-31,5.652,16.0498,24.9067,19.7849,16.7539,20.0168
2019-04-01,7.0613,16.6212,24.6802,20.0702,17.254,19.9374
2019-04-02,9.8564,16.6872,23.7326,19.4853,17.2013,19.8854
2019-04-03,9.9456,16.5643,23.8065,19.299,16.8367,19.9183
2019-04-04,4.5424,16.2131,24.8273,19.781,16.3017,20.253
2019-04-05,3.6844,15.276,25.744,20.0812,15.7741,20.1732
2019-04-06,15.3249,15.581,23.2287,19.092,16.1212,20.295
2019-04-07,11.4944,14.9774,21.4355,17.7639,14.8331,20.2163
2019-04-08,3.0379,14.9504,22.7991,18.293,14.5639,19.8596
2019-04-09,1.7487,14.3803,25.2489,19.2362,14.8738,19.7741
2019-04-10,1.8897,14.9948,25.5296,19.7182,15.5547,19.5879
2019-04-11,3.5025,15.323,24.9331,19.6182,15.7841,19.4641
2019-04-12,7.4116,15.5832,24.4568,19.4816,16.0088,19.3225
2019-04-13,7.6335,15.7013,23.8745,19.2434,15.8699,19.4326
2019-04-14,3.374,15.0679,24.9835,19.2305,15.729,19.5482
2019-04-15,5.1167,15.7859,25.1166,19.7338,16.1858,19.5441
2019-04-16,8.6517,16.3827,24.2763,19.5497,16.559,19.6112
2019-04-17,6.9595,16.2128,23.4263,19.2785,16.6228,19.8628
2019-04-18,6.9686,16.1779,24.2132,19.6354,16.8535,19.9548
2019-04-19,9.008,16.3956,23.6589,19.3965,16.9433,20.0058
2019-04-20,6.184,15.8499,24.0149,19.3198,16.6565,19.8285
2019-04-21,4.9158,16.126,25.0915,19.8159,16.6497,19.5432
2019-04-22,5.3413,16.2127,24.7131,19.7563,16.7293,19.5984
2019-04-23,8.7874,16.1057,24.3447,19.6491,16.8391,19.8574
2019-04-24,15.3383,16.7131,22.7518,19.0398,16.7358,19.6311
2019-04-25,8.2143,16.2166,23.8809,19.1288,16.5218,19.51
2019-04-26,2.9648,15.783,25.0415,19.6946,16.5415,19.1819
2019-04-27,6.2878,15.9375,24.2609,19.5209,16.5286,19.1397
2019-04-28,8.3487,15.4045,23.5475,18.977,16.0187,19.0442
2019-04-29,4.7173,15.7438,24.0378,19.1856,15.8501,19.1942
2019-04-30,5.6022,15.7936,24.3487,19.4592,16.1058,19.2892
2019-05-01,5.3283,15.1582,24.0313,19.1796,15.5372,19.2224
2019-05-02,3.4936,15.5445,25.297,19.6991,15.7262,19.2631
2019-05-03,5.3859,15.4826,23.9063,19.4134,15.4401,19.2648
2019-05-04,3.88,15.0515,23.6113,18.9092,15.2338,19.3748
2019-05-05,9.4775,15.897,23.1847,18.8052,15.9314,19.285
2019-05-06,4.1679,15.7324,24.8247,19.5386,16.313,19.439
2019-05-07,3.2119,15.3769,25.204,19.6864,15.8704,19.5745
2019-05-08,4.4514,15.9964,24.4689,19.7099,16.1723,19.6292
2019-05-09,3.8541,16.0602,24.7241,19.6854,16.1867,19.632
2019-05-10,1.4455,15.6175,25.5336,19.9574,16.0535,19.5651
2019-05-11,1.9389,15.5827,25.352,19.8937,15.9564,19.2694
2019-05-12,10.335,15.9832,22.867,19.0378,16.2078,19.2072
2019-05-13,18.8615,15.355,20.8775,17.6649,15.3833,19.1247
2019-05-14,11.3239,15.0722,21.5917,17.7938,15.0666,19.2941
2019-05-15,2.7738,14.7275,22.3157,17.9262,13.8025,19.366
2019-05-16,0.9469,13.6023,22.9513,17.9682,13.1671,19.4009
2019-05-17,0.4149,13.1411,23.8227,18.085,12.9765,19.3245
2019-05-18,0.4296,13.1952,24.5026,18.4415,13.0914,19.2994
2019-05-19,1.8014,14.1887,24.7044,18.874,14.128,19.26
2019-05-20,3.4839,14.4824,23.2167,18.3999,14.1041,19.2606
2019-05-21,2.7115,14.1107,23.5589,18.575,14.1948,19.3014
2019-05-22,3.9035,14.5901,24.3684,18.9015,14.6353,19.1637
2019-05-23,4.9948,14.6078,24.5352,18.9479,14.4998,19.1268
2019-05-24,7.7713,14.256,22.8504,18.2514,14.2431,19.0287
2019-05-25,9.0725,14.4095,22.1121,17.8622,14.0889,18.8081
2019-05-26,4.7501,14.3628,23.7177,18.3976,14.2101,18.7094
2019-05-27,0.9134,14.2208,24.7864,18.951,14.3594,18.7443
2019-05-28,3.6046,14.3356,24.6999,19.1253,14.168,18.6848
2019-05-29,3.1267,14.7632,23.933,18.9937,14.3247,18.4939
2019-05-30,1.4845,14.9056,25.0889,19.3499,14.4977,18.4072
2019-05-31,1.3598,14.7851,25.1692,19.6159,14.6621,18.4225
2019-06-01,3.0729,14.8886,24.6645,19.451,14.8003,18.3538
2019-06-02,4.6214,14.3905,24.245,18.9419,14.3058,18.1072
2019-06-03,8.5166,14.0644,22.2422,18.0391,14.0058,17.9362
2019-06-04,9.3192,14.7469,21.801,17.927,13.7279,17.9145
2019-06-05,3.6867,14.2194,23.1938,18.1833,13.0792,18.0288
2019-06-06,1.5903,13.2002,23.6995,18.1172,12.5469,18.1988
2019-06-07,1.8276,13.2265,24.1651,18.2937,12.4198,18.3068
2019-06-08,2.3062,14.0977,23.7843,18.5417,13.319,18.4071
2019-06-09,4.6899,13.9242,22.3059,17.8235,13.26,18.5031
2019-06-10,3.336,14.1021,23.8809,18.3676,13.8266,18.5823
2019-06-11,4.5624,14.3259,24.0457,18.7995,14.0558,18.5237
2019-06-12,3.1892,15.098,24.0424,18.9892,14.3481,18.4963
2019-06-13,1.7129,14.5174,24.5921,19.105,14.0737,18.4806
2019-06-14,2.6275,14.7124,24.0976,19.0593,14.3131,18.5368
2019-06-15,3.8313,14.4703,23.0309,18.5722,14.4631,18.3181
2019-06-16,6.1638,14.7944,21.6779,17.7988,14.387,18.1617
2019-06-17,4.7722,14.5401,22.6397,17.937,14.359,18.1695
2019-06-18,1.9331,14.0685,23.8185,18.5045,13.718,18.1448
2019-06-19,1.3018,14.2043,24.0061,18.6452,13.5478,18.0141
2019-06-20,5.1054,14.394,23.0897,18.3019,13.8333,17.9606
2019-06-21,2.846,13.7372,23.0706,17.9348,13.0423,18.0483
2019-06-22,2.4507,13.4382,22.7457,17.7907,12.2768,18.0428
2019-06-23,2.8308,12.7269,23.2376,17.7414,11.6507,18.0925
2019-06-24,3.3082,12.6361,23.6211,17.8618,11.7484,18.1456
2019-06-25,0.4366,12.3558,24.1665,17.8506,11.6575,18.1737
2019-06-26,1.8966,13.4822,23.8643,18.3775,12.5172,18.2112
2019-06-27,7.7806,14.1431,22.9138,18.1146,13.2693,18.1932
2019-06-28,9.0185,14.8654,22.4394,18.1513,13.9045,18.1894
2019-06-29,6.1306,15.0062,22.1193,18.1113,14.6904,18.1075
2019-06-30,3.3406,14.0269,24.1125,18.4813,14.4153,18.0085
2019-07-01,2.1061,14.1766,24.2458,18.6764,13.9777,18.0588
2019-07-02,1.097,13.7938,24.3813,18.6214,13.5561,17.8183
2019-07-03,0.4637,13.3413,24.7027,18.7183,12.6868,17.5185
2019-07-04,2.3466,14.2339,24.4169,18.9566,12.574,17.3485
2019-07-05,4.2671,14.1059,23.4462,18.6036,13.1265,17.3358
2019-07-06,13.5308,13.1546,21.0529,16.9374,12.5659,17.355
2019-07-07,6.0583,12.7391,19.547,15.7728,11.3751,17.3803
2019-07-08,1.7031,11.9944,21.4271,16.2628,11.2121,17.3451
2019-07-09,0.5498,12.1303,22.9869,17.2257,11.515,17.2097
2019-07-10,0.4782,11.5961,23.8625,17.55,11.416,17.1659
2019-07-11,0.6731,12.8415,24.4519,18.1282,11.9311,17.3197
2019-07-12,2.1184,13.0916,23.4953,18.0611,12.3945,17.2745
2019-07-13,4.1557,14.0077,23.0582,18.0185,12.8478,17.1095
2019-07-14,6.4465,13.8014,22.5281,17.7005,12.8626,16.9882
2019-07-15,3.1079,13.8186,23.3075,17.9862,12.7938,16.9946
2019-07-16,6.7234,14.1257,22.2592,17.6641,13.5355,16.9063
2019-07-17,8.5405,14.2354,20.8961,17.082,13.5761,16.751
2019-07-18,2.3842,13.5896,22.2874,17.3056,13.5169,16.6719
2019-07-19,2.9876,13.2008,22.7462,17.6611,13.2971,16.651
2019-07-20,3.6792,13.2004,22.7655,17.6326,13.1946,16.6467
2019-07-21,2.4366,13.3205,23.3756,18.0019,13.5465,16.6647
2019-07-22,1.8824,13.9213,23.7869,18.2857,13.8266,16.5123
2019-07-23,5.8944,14.4082,22.7173,17.9381,14.0722,16.4609
2019-07-24,4.4144,14.3321,22.4279,17.6238,13.9642,16.424
2019-07-25,2.682,12.3276,22.19,16.9181,12.1313,16.3848
2019-07-26,3.4446,12.2576,21.6746,16.8354,10.9517,16.2852
2019-07-27,6.4169,12.7099,20.9738,16.6722,11.2089,16.2182
2019-07-28,1.5876,12.6638,22.335,16.9071,11.3881,16.1328
2019-07-29,0.3101,12.203,23.8601,17.5784,11.2333,16.0699
2019-07-30,0.3558,12.1692,24.2023,17.9901,11.0685,16.1822
2019-07-31,0.5079,12.4979,24.5735,18.3335,11.7456,16.2376
2019-08-01,0.4279,12.4879,24.9699,18.3544,11.7791,16.3267
2019-08-02,0.828,12.7634,25.2015,18.6942,11.9685,16.4296
2019-08-03,3.6188,13.1045,22.9742,17.5463,10.9171,16.4933
2019-08-04,3.1022,11.4676,21.2423,16.2184,7.9973,16.6174
2019-08-05,0.0792,9.8985,22.6334,15.9421,7.3042,16.7273
2019-08-06,0.0376,9.5448,23.9291,16.4271,8.3328,16.7051
2019-08-07,0.0756,10.9344,24.0695,17.0589,9.4902,16.6078
2019-08-08,0.2161,11.3492,24.7976,17.5603,10.5805,16.5577
2019-08-09,0.462,12.5547,24.6715,18.082,11.2232,16.5448
2019-08-10,1.0939,13.0637,24.551,18.5109,11.7894,16.4186
2019-08-11,3.2389,13.2294,23.7256,18.1021,11.8831,16.3369
2019-08-12,1.4967,13.4878,24.6112,18.6177,9.3573,16.4341
2019-08-13,2.7049,13.9932,24.0058,18.6387,12.7051,16.5102
2019-08-14,3.5977,14.266,21.8876,17.7317,12.3276,16.5692
2019-08-15,1.3529,12.7498,23.0221,17.5611,11.3475,16.609
2019-08-16,0.7732,13.1793,24.6143,18.3116,11.5526,16.7619
2019-08-17,0.3934,13.0505,25.1943,18.7054,11.5374,16.7465
2019-08-18,0.4335,13.6676,25.6485,19.2281,11.9556,16.6836
2019-08-19,2.7254,14.6928,24.5821,19.0685,12.7179,16.6796
2019-08-20,5.1674,14.0982,23.455,18.3311,12.876,16.6323
2019-08-21,7.2058,13.9952,21.8718,17.6743,13.0916,16.5757
2019-08-22,3.3925,13.7906,23.6494,18.0787,12.607,16.5553
2019-08-23,2.5218,13.8931,23.8241,18.3738,12.8379,16.4948
2019-08-24,2.4196,13.1917,23.7296,18.0903,12.8078,16.5273
2019-08-25,1.9574,13.6195,24.1018,18.2855,12.3216,16.52
2019-08-26,4.4635,13.411,23.0674,18.0573,11.2001,16.5686
2019-08-27,5.7177,13.3071,22.9451,17.7359,12.1106,16.5336
2019-08-28,4.474,14.2554,23.0404,18.1266,12.9217,16.4728
2019-08-29,0.6867,13.3631,25.1753,18.8808,12.4084,16.4683
2019-08-30,0.9171,14.3296,25.469,19.2749,12.6318,16.5357
2019-08-31,1.1246,13.9248,25.7949,19.2718,12.6368,16.6013
2019-09-01,1.8008,14.2974,25.0258,19.1119,12.9727,16.6047
2019-09-02,2.0227,14.5706,25.0024,19.2197,12.9806,16.5764
2019-09-03,3.8294,14.646,24.2071,18.8712,13.6694,16.5153
2019-09-04,8.7815,15.208,22.4957,18.2127,13.9722,16.4341
2019-09-05,4.24,14.9991,22.8892,18.1374,14.1063,16.5085
2019-09-06,3.4635,14.6171,22.9907,18.2275,13.9952,16.5651
2019-09-07,2.0333,14.5446,23.9309,18.5667,14.1322,16.4793
2019-09-08,1.4487,14.439,25.1538,19.0568,13.8907,16.3276
2019-09-09,1.6465,13.2964,25.0897,18.9299,13.3086,16.3175
2019-09-10,1.3223,14.5747,24.7875,19.1991,13.7543,16.3609
2019-09-11,3.4044,15.4744,23.7491,19.1253,13.9589,16.3329
2019-09-12,4.2019,15.1828,23.5316,18.7884,14.2477,16.2756
2019-09-13,9.771,14.9242,21.725,17.9425,14.2388,16.0713
2019-09-14,4.4412,15.0474,23.875,18.6539,14.4737,16.0513
2019-09-15,1.0271,14.7767,25.202,19.3356,14.2954,16.0363
2019-09-16,0.6356,14.9175,26.7219,20.045,14.1815,16.0457
2019-09-17,0.7039,14.9907,26.8353,20.3586,14.4098,16.0959
2019-09-18,0.8469,14.9662,26.9569,20.4043,14.3671,16.026
2019-09-19,3.0875,16.2766,26.1652,20.4959,15.2639,16.0399
2019-09-20,8.4313,15.8423,24.1345,19.3813,15.1288,16.0657
2019-09-21,8.5683,15.5806,22.1664,18.313,14.8982,16.0873
2019-09-22,2.1699,14.7692,24.7877,19.0023,15.0527,15.9954
2019-09-23,6.9108,15.6,24.5385,19.319,15.1241,15.9734
2019-09-24,4.9237,14.7776,23.8206,18.6992,14.3242,16.1378
2019-09-25,1.9851,14.9379,25.4362,19.2492,14.4529,16.2554
2019-09-26,2.9199,14.64,25.7068,19.4459,14.1129,16.3002
2019-09-27,5.1118,14.6687,24.6314,19.1304,13.8792,16.3686
2019-09-28,1.7276,14.7453,25.6552,19.5433,13.8624,16.3265
2019-09-29,1.9924,15.0648,26.1868,19.9452,14.2772,16.3481
2019-09-30,4.9649,15.3978,25.3306,19.4904,14.5745,16.3241
2019-10-01,9.5142,14.9166,22.7694,18.1772,15.0077,16.357
